STATEFIP,age_recoded,race_recoded,male,education_recoded,PERWT,STATEFP,state,e_votes,dem,republican,dem advantage,n,rating
42,3,3,True,1,36326.0,42,pennsylvania,19.0,46,41,5,"7,974",Competitive
42,3,3,True,3,3982.0,42,pennsylvania,19.0,46,41,5,"7,974",Competitive
42,3,4,False,1,57625.0,42,pennsylvania,19.0,46,41,5,"7,974",Competitive
42,3,4,False,3,8041.0,42,pennsylvania,19.0,46,41,5,"7,974",Competitive
42,3,4,True,1,51745.0,42,pennsylvania,19.0,46,41,5,"7,974",Competitive
42,3,4,True,3,5493.0,42,pennsylvania,19.0,46,41,5,"7,974",Competitive
42,3,9,False,1,32156.0,42,pennsylvania,19.0,46,41,5,"7,974",Competitive
42,3,9,False,3,554.0,42,pennsylvania,19.0,46,41,5,"7,974",Competitive
42,3,9,True,1,21442.0,42,pennsylvania,19.0,46,41,5,"7,974",Competitive
42,3,9,True,3,405.0,42,pennsylvania,19.0,46,41,5,"7,974",Competitive
44,1,1,False,1,82003.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,1,1,False,3,259.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,1,1,True,1,82693.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,1,1,True,3,739.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,1,2,False,1,8669.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,1,2,True,1,9096.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,1,2,True,3,14.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,1,3,False,1,7057.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,1,3,False,3,18.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,1,3,True,1,6229.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,1,3,True,3,14.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,1,4,False,1,23474.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,1,4,False,3,349.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,1,4,True,1,25553.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,1,4,True,3,574.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,1,9,False,1,6062.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,1,9,False,3,20.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,1,9,True,1,4728.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,1,9,True,3,71.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,2,1,False,1,95850.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,2,1,False,3,781.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,2,1,True,1,91934.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,2,1,True,3,762.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,2,2,False,1,7077.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,2,2,False,3,231.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,2,2,True,1,7221.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,2,2,True,3,361.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,2,3,False,1,4481.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,2,3,False,3,248.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,2,3,True,1,4434.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,2,3,True,3,80.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,2,4,False,1,19951.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,2,4,False,3,1319.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,2,4,True,1,19626.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,2,4,True,3,1328.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,2,9,False,1,3674.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,2,9,False,3,202.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,2,9,True,1,3858.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,2,9,True,3,60.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,3,1,False,1,152145.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,3,1,False,3,3671.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,3,1,True,1,126196.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,3,1,True,3,2369.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,3,2,False,1,5928.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,3,2,False,3,465.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,3,2,True,1,5536.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,3,2,True,3,274.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,3,3,False,1,2770.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,3,3,False,3,595.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,3,3,True,1,2575.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,3,3,True,3,279.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,3,4,False,1,10573.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,3,4,False,3,1783.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,3,4,True,1,8538.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,3,4,True,3,1393.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,3,9,False,1,3035.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,3,9,False,3,269.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,3,9,True,1,2737.0,44,rhode island,4.0,48,27,21,602,Solid Dem
44,3,9,True,3,194.0,44,rhode island,4.0,48,27,21,602,Solid Dem
45,1,1,False,1,330104.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,1,1,False,3,1774.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,1,1,True,1,335861.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,1,1,True,3,1961.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,1,2,False,1,171472.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,1,2,False,3,1070.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,1,2,True,1,161876.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,1,2,True,3,1284.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,1,3,False,1,11152.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,1,3,False,3,198.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,1,3,True,1,11844.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,1,3,True,3,151.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,1,4,False,1,34347.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,1,4,False,3,1240.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,1,4,True,1,41041.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,1,4,True,3,1502.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,1,9,False,1,16255.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,1,9,False,3,161.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,1,9,True,1,15321.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,1,9,True,3,114.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,2,1,False,1,403885.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,2,1,False,3,3052.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,2,1,True,1,391982.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,2,1,True,3,3352.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,2,2,False,1,179663.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,2,2,False,3,2000.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,2,2,True,1,146578.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,2,2,True,3,2558.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,2,3,False,1,14644.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,2,3,False,3,392.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,2,3,True,1,11186.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,2,3,True,3,630.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,2,4,False,1,32970.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,2,4,False,3,2633.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,2,4,True,1,40676.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,2,4,True,3,3664.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,2,9,False,1,11804.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,2,9,False,3,201.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,2,9,True,1,12010.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,2,9,True,3,148.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,3,1,False,1,615353.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,3,1,False,3,5447.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,3,1,True,1,530485.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,3,1,True,3,6259.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,3,2,False,1,198321.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,3,2,False,3,4642.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,3,2,True,1,145569.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,3,2,True,3,4685.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,3,3,False,1,9754.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,3,3,False,3,507.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,3,3,True,1,7247.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,3,3,True,3,332.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,3,4,False,1,15499.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,3,4,False,3,1390.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,3,4,True,1,14411.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,3,4,True,3,1318.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,3,9,False,1,9840.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,3,9,False,3,156.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,3,9,True,1,8567.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
45,3,9,True,3,351.0,45,south carolina,9.0,37,47,-10,"2,821",Solid Rep
46,1,1,False,1,72905.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,1,1,False,3,234.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,1,1,True,1,78220.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,1,1,True,3,359.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,1,2,False,1,2616.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,1,2,True,1,4356.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,1,2,True,3,33.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,1,3,False,1,2323.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,1,3,False,3,129.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,1,3,True,1,2305.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,1,4,False,1,4338.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,1,4,False,3,247.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,1,4,True,1,6069.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,1,4,True,3,204.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,1,9,False,1,12170.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,1,9,False,3,24.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,1,9,True,1,12420.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,1,9,True,3,62.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,2,1,False,1,81427.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,2,1,False,3,279.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,2,1,True,1,85201.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,2,1,True,3,625.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,2,2,False,1,1336.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,2,2,False,3,88.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,2,2,True,1,2978.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,2,2,True,3,91.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,2,3,False,1,1652.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,2,3,False,3,330.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,2,3,True,1,1081.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,2,3,True,3,269.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,2,4,False,1,3428.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,2,4,False,3,140.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,2,4,True,1,3332.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,2,4,True,3,376.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,2,9,False,1,9104.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,2,9,False,3,177.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,2,9,True,1,9551.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,2,9,True,3,133.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,3,1,False,1,125948.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,3,1,False,3,375.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,3,1,True,1,115895.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,3,1,True,3,553.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,3,2,False,1,332.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,3,2,False,3,147.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,3,2,True,1,551.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,3,2,True,3,209.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,3,3,False,1,675.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,3,3,False,3,201.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,3,3,True,1,444.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,3,3,True,3,93.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,3,4,False,1,1460.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,3,4,False,3,38.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,3,4,True,1,1642.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,3,4,True,3,82.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,3,9,False,1,8037.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,3,9,False,3,69.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,3,9,True,1,6069.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
46,3,9,True,3,42.0,46,south dakota,3.0,35,52,-17,579,Solid Rep
47,1,1,False,1,527769.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,1,1,False,3,2009.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,1,1,True,1,532006.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,1,1,True,3,2236.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,1,2,False,1,151953.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,1,2,False,3,668.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,1,2,True,1,145943.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,1,2,True,3,1394.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,1,3,False,1,17640.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,1,3,False,3,219.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,1,3,True,1,16558.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,1,3,True,3,375.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,1,4,False,1,46779.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,1,4,False,3,1304.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,1,4,True,1,50901.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,1,4,True,3,2831.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,1,9,False,1,23975.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,1,9,False,3,100.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,1,9,True,1,22182.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,1,9,True,3,192.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,2,1,False,1,641204.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,2,1,False,3,4371.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,2,1,True,1,627022.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,2,1,True,3,5031.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,2,2,False,1,149193.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,2,2,False,3,2118.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,2,2,True,1,127936.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,2,2,True,3,1681.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,2,3,False,1,20156.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,2,3,False,3,820.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,2,3,True,1,18323.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,2,3,True,3,527.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,2,4,False,1,38906.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,2,4,False,3,2877.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,2,4,True,1,47054.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,2,4,True,3,3930.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,2,9,False,1,16400.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,2,9,False,3,196.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,2,9,True,1,16081.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,2,9,True,3,118.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,3,1,False,1,878369.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,3,1,False,3,10928.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,3,1,True,1,750810.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,3,1,True,3,11639.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,3,2,False,1,143244.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,3,2,False,3,2844.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,3,2,True,1,107015.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,3,2,True,3,2034.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,3,3,False,1,11307.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,3,3,False,3,1972.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,3,3,True,1,8575.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,3,3,True,3,800.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,3,4,False,1,15879.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,3,4,False,3,1685.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,3,4,True,1,14222.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,3,4,True,3,2481.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,3,9,False,1,16286.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,3,9,False,3,232.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,3,9,True,1,13066.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
47,3,9,True,3,266.0,47,tennessee,11.0,35,47,-12,"4,117",Solid Rep
48,1,1,False,1,1227692.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,1,1,False,3,6290.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,1,1,True,1,1285351.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,1,1,True,3,7779.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,1,2,False,1,446241.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,1,2,False,3,3479.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,1,2,True,1,445472.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,1,2,True,3,3477.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,1,3,False,1,179856.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,1,3,False,3,2551.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,1,3,True,1,174840.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,1,3,True,3,1761.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,1,4,False,1,1451945.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,1,4,False,3,19458.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,1,4,True,1,1538946.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,1,4,True,3,34779.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,1,9,False,1,88160.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,1,9,False,3,875.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,1,9,True,1,91593.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,1,9,True,3,735.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,2,1,False,1,1508435.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,2,1,False,3,8305.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,2,1,True,1,1525311.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,2,1,True,3,11201.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,2,2,False,1,470290.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,2,2,False,3,4849.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,2,2,True,1,432512.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,2,2,True,3,5533.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,2,3,False,1,224522.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,2,3,False,3,8728.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,2,3,True,1,208330.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,2,3,True,3,6783.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,2,4,False,1,1354227.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,2,4,False,3,72602.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,2,4,True,1,1356188.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,2,4,True,3,93694.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,2,9,False,1,72856.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,2,9,False,3,1506.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,2,9,True,1,68527.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,2,9,True,3,1033.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,3,1,False,1,2089838.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,3,1,False,3,15494.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,3,1,True,1,1851131.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,3,1,True,3,13393.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,3,2,False,1,391214.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,3,2,False,3,7400.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,3,2,True,1,305423.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,3,2,True,3,6388.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,3,3,False,1,135866.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,3,3,False,3,16670.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,3,3,True,1,117411.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,3,3,True,3,10033.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,3,4,False,1,782459.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,3,4,False,3,149863.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,3,4,True,1,687581.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,3,4,True,3,124517.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,3,9,False,1,55908.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,3,9,False,3,1228.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,3,9,True,1,46264.0,48,texas,40.0,38,41,-3,"14,138",Competitive
48,3,9,True,3,1020.0,48,texas,40.0,38,41,-3,"14,138",Competitive
49,1,1,False,1,301514.0,49,utah,6.0,29,56,-27,"2,099",Solid Rep
49,1,1,False,3,866.0,49,utah,6.0,29,56,-27,"2,099",Solid Rep
49,1,1,True,1,308614.0,49,utah,6.0,29,56,-27,"2,099",Solid Rep
49,1,1,True,3,1317.0,49,utah,6.0,29,56,-27,"2,099",Solid Rep
49,1,2,False,1,4700.0,49,utah,6.0,29,56,-27,"2,099",Solid Rep
49,1,2,False,3,191.0,49,utah,6.0,29,56,-27,"2,099",Solid Rep
49,1,2,True,1,6403.0,49,utah,6.0,29,56,-27,"2,099",Solid Rep
49,1,2,True,3,168.0,49,utah,6.0,29,56,-27,"2,099",Solid Rep
49,1,3,False,1,16289.0,49,utah,6.0,29,56,-27,"2,099",Solid Rep
49,1,3,False,3,106.0,49,utah,6.0,29,56,-27,"2,099",Solid Rep
49,1,3,True,1,16564.0,49,utah,6.0,29,56,-27,"2,099",Solid Rep
49,1,3,True,3,126.0,49,utah,6.0,29,56,-27,"2,099",Solid Rep
49,1,4,False,1,60693.0,49,utah,6.0,29,56,-27,"2,099",Solid Rep
49,1,4,False,3,626.0,49,utah,6.0,29,56,-27,"2,099",Solid Rep
49,1,4,True,1,65816.0,49,utah,6.0,29,56,-27,"2,099",Solid Rep
49,1,4,True,3,938.0,49,utah,6.0,29,56,-27,"2,099",Solid Rep
49,1,9,False,1,16503.0,49,utah,6.0,29,56,-27,"2,099",Solid Rep
49,1,9,False,3,38.0,49,utah,6.0,29,56,-27,"2,099",Solid Rep
49,1,9,True,1,18499.0,49,utah,6.0,29,56,-27,"2,099",Solid Rep
49,1,9,True,3,114.0,49,utah,6.0,29,56,-27,"2,099",Solid Rep
